feature_name,feature_family,source,latest_available_date,overall_missing_rate,recent_symbol_coverage,recent_20d_avg_symbol_coverage,available_trading_days,date_coverage_rate,is_pit_safe,known_at,history_start,is_allowed_for_base_model,is_allowed_for_recent_model,is_allowed_for_prediction_only,rejection_reason
volume,raw_aux,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
ma_5,technical,feature_panel,2026-06-05,0.006103590131715475,300,300.0,822,0.9939540507859734,True,post_close_T,,True,True,False,allowed
ma_10,technical,feature_panel,2026-06-05,0.01220718026343095,300,300.0,817,0.9879081015719468,True,post_close_T,,True,True,False,allowed
ma_20,technical,feature_panel,2026-06-05,0.0244143605268619,300,300.0,807,0.9758162031438936,True,post_close_T,,True,True,False,allowed
ma_60,technical,feature_panel,2026-06-05,0.0732430815805857,300,300.0,767,0.9274486094316807,True,post_close_T,,True,True,False,allowed
macd_dif,technical,feature_panel,2026-06-05,0.042725130922008324,300,300.0,792,0.9576783555018138,True,post_close_T,,True,True,False,allowed
macd_dea,technical,feature_panel,2026-06-05,0.042725130922008324,300,300.0,792,0.9576783555018138,True,post_close_T,,True,True,False,allowed
macd_hist,technical,feature_panel,2026-06-05,0.042725130922008324,300,300.0,792,0.9576783555018138,True,post_close_T,,True,True,False,allowed
kdj_k,technical,feature_panel,2026-06-05,0.010986462237087855,300,300.0,818,0.9891172914147521,True,post_close_T,,True,True,False,allowed
kdj_d,technical,feature_panel,2026-06-05,0.010986462237087855,300,300.0,818,0.9891172914147521,True,post_close_T,,True,True,False,allowed
kdj_j,technical,feature_panel,2026-06-05,0.010986462237087855,300,300.0,818,0.9891172914147521,True,post_close_T,,True,True,False,allowed
rsi_6,technical,feature_panel,2026-06-05,0.00732430815805857,300,300.0,821,0.992744860943168,True,post_close_T,,True,True,False,allowed
rsi_12,technical,feature_panel,2026-06-05,0.01464861631611714,300,300.0,815,0.9854897218863361,True,post_close_T,,True,True,False,allowed
rsi_24,technical,feature_panel,2026-06-05,0.02929723263223428,300,300.0,803,0.9709794437726723,True,post_close_T,,True,True,False,allowed
boll_upper,technical,feature_panel,2026-06-05,0.0244143605268619,300,300.0,807,0.9758162031438936,True,post_close_T,,True,True,False,allowed
boll_mid,technical,feature_panel,2026-06-05,0.0244143605268619,300,300.0,807,0.9758162031438936,True,post_close_T,,True,True,False,allowed
atr_14,technical,feature_panel,2026-06-05,0.01709005236880333,300,300.0,813,0.9830713422007256,True,post_close_T,,True,True,False,allowed
adx_14,technical,feature_panel,2026-06-05,0.03418010473760666,300,300.0,799,0.966142684401451,True,post_close_T,,True,True,False,allowed
obv,technical,feature_panel,2026-06-05,0.030517950658577375,300,300.0,802,0.969770253929867,True,post_close_T,,True,True,False,allowed
cci_14,technical,feature_panel,2026-06-05,0.01709005236880333,300,300.0,813,0.9830713422007256,True,post_close_T,,True,True,False,allowed
roc_10,technical,feature_panel,2026-06-05,0.01220718026343095,300,300.0,817,0.9879081015719468,True,post_close_T,,True,True,False,allowed
willr_14,technical,feature_panel,2026-06-05,0.01709005236880333,300,300.0,813,0.9830713422007256,True,post_close_T,,True,True,False,allowed
stoch_k,technical,feature_panel,2026-06-05,0.018310770395146427,300,300.0,812,0.9818621523579202,True,post_close_T,,True,True,False,allowed
stoch_d,technical,feature_panel,2026-06-05,0.020752206447832613,300,300.0,810,0.9794437726723095,True,post_close_T,,True,True,False,allowed
reversal_3d,technical,feature_panel,2026-06-05,0.003662154079029285,300,300.0,824,0.9963724304715841,True,post_close_T,,True,True,False,allowed
fund_revenue,fundamental,silver/fundamentals,2026-06-05,0.9818153704675757,27,27.0,564,0.6819830713422007,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_net_profit,fundamental,silver/fundamentals,2026-06-05,0.9818153704675757,27,27.0,564,0.6819830713422007,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_eps,fundamental,silver/fundamentals,2026-06-05,0.9821124118539859,26,26.0,564,0.6819830713422007,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_roe,fundamental,silver/fundamentals,2026-06-05,0.9821124118539859,26,26.0,564,0.6819830713422007,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
fund_lag_days,fundamental,silver/fundamentals,2026-06-05,0.9818153704675757,27,27.0,564,0.6819830713422007,True,announce_date,,False,False,True,base-missing>30%; base-recent-coverage-low; recent-20d-coverage-low
cs_rank_close,cross_sectional,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_volume,cross_sectional,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_rank_rsi_6,cross_sectional,feature_panel,2026-06-05,0.00732430815805857,300,300.0,821,0.992744860943168,True,post_close_T,,True,True,False,allowed
cs_rank_roc_10,cross_sectional,feature_panel,2026-06-05,0.01220718026343095,300,300.0,817,0.9879081015719468,True,post_close_T,,True,True,False,allowed
cs_rank_ma_5,cross_sectional,feature_panel,2026-06-05,0.006103590131715475,300,300.0,822,0.9939540507859734,True,post_close_T,,True,True,False,allowed
cs_zscore_close,cross_sectional,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_volume,cross_sectional,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_zscore_rsi_6,cross_sectional,feature_panel,2026-06-05,0.00732430815805857,300,300.0,821,0.992744860943168,True,post_close_T,,True,True,False,allowed
pe_ttm,raw_aux,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
pb,raw_aux,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
turnover_pct,raw_aux,feature_panel,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_log_float_mcap,valuation,silver/valuation,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_pe_ttm_rank,valuation,silver/valuation,2026-06-05,0.06739177317431447,281,281.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_pb_rank,valuation,silver/valuation,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_turnover_rank,valuation,silver/valuation,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
cs_log_mcap_rank,valuation,silver/valuation,2026-06-05,0.0,300,300.0,827,1.0,True,post_close_T,,True,True,False,allowed
pe_momentum_5d,valuation,silver/valuation,2026-06-05,0.006103590131715475,300,300.0,822,0.9939540507859734,True,post_close_T,,True,True,False,allowed
ind_rank_rsi_6,industry,silver/industry_map,2026-06-05,0.00732430815805857,300,300.0,821,0.992744860943168,True,scd_pit_join,,True,True,False,allowed
ind_rank_turnover,industry,silver/industry_map,2026-06-05,0.0,300,300.0,827,1.0,True,scd_pit_join,,True,True,False,allowed
sector_momentum_10d,industry,silver/industry_map,2026-06-05,0.012154282482289416,300,300.0,817,0.9879081015719468,True,scd_pit_join,,True,True,False,allowed
cs_margin_balance_change_5d,margin,silver/margin,2026-06-05,0.07672212795566352,295,295.0,821,0.992744860943168,True,post_close_T_lag1,,True,True,False,allowed
cs_rzrq_ratio_rank,margin,silver/margin,2026-06-05,0.0707202643261433,295,295.0,826,0.9987908101571947,True,post_close_T_lag1,,True,True,False,allowed
